contact_id,customer_id,email,first_name,last_name,city,state,create_date,lifecycle_stage,lead_source,num_orders,total_revenue,first_order_date,last_activity_date
HS_000155,466c3a741a952640c1984a48ebbffbf9,henrique.oliveira307@example.com,Henrique,Oliveira,rio de janeiro,RJ,2025-05-26,customer,paid_social,1,756.49,2025-06-08,2025-06-08
HS_000156,09f54e88196d12eba479017f13f0e237,ana.pereira884@example.com,Ana,Pereira,santos,SP,2025-09-15,customer,paid_social,1,201.37,2025-09-28,2025-09-28
HS_000157,b49d79cdef655bb4cdf8223390c20524,pedro.nascimento383@example.com,Pedro,Nascimento,sinop,MT,2025-12-15,customer,paid_social,1,68.15,2026-01-13,2026-01-13
HS_000158,ad28944afc91824e30366a595654aaa4,vitor.silva406@example.com,Vitor,Silva,guaruja,SP,2025-10-29,customer,direct,1,124.76,2025-11-27,2025-11-27
HS_000159,0b48151c4ac827afeee06ce2d77cc343,henrique.silva754@example.com,Henrique,Silva,barueri,SP,2025-07-08,customer,email,1,102.64,2025-07-28,2025-07-28
HS_000160,755bdc2822a8f01cfcec19ae4dcaae66,gabriela.pereira525@example.com,Gabriela,Pereira,sao paulo,SP,2024-09-22,customer,organic_search,1,130.22,2024-09-22,2024-09-22
HS_000161,a4813c3f53f0652da225d8410cc615a0,karen.nascimento767@example.com,Karen,Nascimento,feliz,RS,2025-07-31,customer,paid_social,1,55.53,2025-08-13,2025-08-13
HS_000162,2eac18b475d7d985f0ab52b9c010f59f,elena.santos492@example.com,Elena,Santos,sao paulo,SP,2025-05-14,customer,paid_search,1,45.93,2025-05-24,2025-05-24
HS_000163,de53649541ad2006de823720ad65ca77,carla.lima626@example.com,Carla,Lima,belo horizonte,MG,2024-08-24,customer,organic_search,1,175.85,2024-08-24,2024-08-24
HS_000164,610d3e47ad4921adc40aa9fd6bbeeaa5,vitor.santos337@example.com,Vitor,Santos,jambeiro,SP,2026-02-20,customer,paid_social,1,112.98,2026-02-26,2026-02-26
HS_000165,1da2a3343d3e10a969375849ac5b7f1f,gabriela.santos721@example.com,Gabriela,Santos,sao jose do rio preto,SP,2025-10-20,customer,organic_search,1,38.37,2025-11-09,2025-11-09
HS_000166,3321a75303831a580b0973bbf54900da,isabela.rodrigues683@example.com,Isabela,Rodrigues,ipatinga,MG,2025-09-24,customer,referral,1,409.5,2025-10-09,2025-10-09
HS_000167,7a78c6e53163e36c68d2f22f5909b0eb,bruno.souza224@example.com,Bruno,Souza,tupa,SP,2025-11-18,customer,paid_search,1,858.31,2025-11-21,2025-11-21
HS_000168,629fb99609e4613c746af4eaa455c91a,pedro.nascimento187@example.com,Pedro,Nascimento,sao paulo,SP,2025-11-23,customer,direct,1,26.29,2025-11-28,2025-11-28
HS_000169,a296df1cf7557b871094bda3d269972e,olivia.santos982@example.com,Olivia,Santos,brasilia,DF,2025-03-18,customer,paid_search,1,56.62,2025-03-31,2025-03-31
HS_000170,237c219a24b6a3183a216a5ca00f6edf,lucas.almeida421@example.com,Lucas,Almeida,blumenau,SC,2025-01-14,customer,paid_search,1,198.03,2025-01-27,2025-01-27
HS_000171,49d79c76cf12065b7a08103cdba3e1b8,olivia.rodrigues750@example.com,Olivia,Rodrigues,moncoes,SP,2025-05-02,customer,paid_search,1,183.79,2025-05-26,2025-05-26
HS_000172,59150cde6405fb8f31f6dd1882d15754,tatiana.silva934@example.com,Tatiana,Silva,rio de janeiro,RJ,2025-01-26,customer,paid_search,1,96.8,2025-02-20,2025-02-20
HS_000173,a05262e3e3de722e0a42cfa3b48e622c,isabela.costa302@example.com,Isabela,Costa,sao paulo,SP,2025-12-15,customer,referral,1,698.45,2025-12-20,2025-12-20
HS_000174,f62f269f9ce7c41d20a90f70df873f42,gabriela.santos123@example.com,Gabriela,Santos,balneario camboriu,SC,2025-10-29,customer,organic_search,1,780.16,2025-11-28,2025-11-28
HS_000175,6e4188c01246d30b20d17a1ed42094fe,vitor.santos282@example.com,Vitor,Santos,rio de janeiro,RJ,2025-10-23,customer,paid_search,1,126.47,2025-11-02,2025-11-02
HS_000176,8377420a8b3549f6f40dca93815ee602,nelson.almeida871@example.com,Nelson,Almeida,sao paulo,SP,2024-11-25,customer,paid_social,1,159.14,2024-12-04,2024-12-04
HS_000177,43676e9993577d1991036ea6720213de,daniel.nascimento142@example.com,Daniel,Nascimento,vargem grande,MA,2025-12-12,customer,referral,1,137.01,2025-12-22,2025-12-22
HS_000178,8dc17b53543ee0ff19970896cfc6c750,isabela.pereira320@example.com,Isabela,Pereira,rio brilhante,MS,2025-07-18,customer,direct,1,118.17,2025-07-21,2025-07-21
HS_000179,dc643b60537f44f35b2f91610ea64153,joao.santos809@example.com,Joao,Santos,eugenopolis,MG,2026-01-25,customer,paid_social,1,31.22,2026-02-16,2026-02-16
HS_000180,f1a7919983d547880b4111fd4f77c74d,henrique.lima936@example.com,Henrique,Lima,belem,PA,2025-09-22,customer,paid_search,1,65.39,2025-10-21,2025-10-21
HS_000181,fd3c867c2bcd048675609cf2b0f1aedb,lucas.lima367@example.com,Lucas,Lima,sao jose do rio preto,SP,2025-11-18,customer,paid_social,1,307.18,2025-12-14,2025-12-14
HS_000182,05292bc3f6db7fd79133285a32a82d53,henrique.souza550@example.com,Henrique,Souza,paulinia,SP,2025-09-07,customer,direct,1,1221.39,2025-09-24,2025-09-24
HS_000183,7530369a1ddf13882910895b0559423d,carla.almeida32@example.com,Carla,Almeida,sao paulo,SP,2026-01-18,customer,referral,1,1930.34,2026-02-05,2026-02-05
HS_000184,a43149b43ab4253753f89fb6909d1371,henrique.souza321@example.com,Henrique,Souza,jundiai,SP,2025-08-21,customer,direct,1,31.77,2025-08-30,2025-08-30
HS_000185,c230d0a507ccf302b339305e2acf3376,maria.souza843@example.com,Maria,Souza,sao paulo,SP,2024-12-06,customer,email,1,1058.1,2024-12-12,2024-12-12
HS_000186,58e1140fb8f15f1a010d01a34bfbf77d,lucas.costa11@example.com,Lucas,Costa,santo andre,SP,2025-08-09,customer,organic_search,1,169.71,2025-08-23,2025-08-23
HS_000187,9316f45a5da8403a5938bd6069b1a4a7,ana.oliveira10@example.com,Ana,Oliveira,sao jose dos campos,SP,2025-11-30,customer,paid_search,1,78.28,2025-12-17,2025-12-17
HS_000188,1605a6c5d93d3488fb621c5323930795,nelson.santos292@example.com,Nelson,Santos,rio de janeiro,RJ,2024-09-08,customer,organic_search,1,129.0,2024-10-03,2024-10-03
HS_000189,25775ec7ac8aff278f093e8614bb3331,sergio.souza670@example.com,Sergio,Souza,campinas,SP,2026-02-08,customer,paid_social,1,163.58,2026-03-01,2026-03-01
HS_000190,317a5bc8cf58c4401e221c74d7a51982,vitor.oliveira588@example.com,Vitor,Oliveira,belo horizonte,MG,2025-06-25,customer,organic_search,1,63.61,2025-06-26,2025-06-26
HS_000191,95363f351776a3f8a43145c79a046053,sergio.costa937@example.com,Sergio,Costa,apucarana,PR,2025-05-29,customer,email,1,105.37,2025-06-26,2025-06-26
HS_000192,ed62ab8aab76f4d4efc4344ba5ef3a6d,raquel.silva379@example.com,Raquel,Silva,recife,PE,2025-12-31,customer,referral,1,110.33,2026-01-16,2026-01-16
HS_000193,f8f338d24407d8c6da17ada8bf6eb613,elena.santos205@example.com,Elena,Santos,osasco,SP,2025-12-01,customer,paid_search,1,962.41,2025-12-11,2025-12-11
HS_000194,ce900bc17b3e45ec05956db418d86207,vitor.lima560@example.com,Vitor,Lima,valinhos,SP,2026-01-27,customer,referral,1,33.92,2026-02-18,2026-02-18
HS_000195,a5c133a6a95d06f06939fd961fb8a0c3,karen.almeida47@example.com,Karen,Almeida,santo andre,SP,2025-12-11,customer,organic_search,1,66.39,2025-12-16,2025-12-16
HS_000196,7cc3f51930537216ff70ecdc8f506a37,maria.silva824@example.com,Maria,Silva,manaus,AM,2025-05-18,customer,paid_social,1,72.2,2025-06-16,2025-06-16
HS_000197,0d77d20b2c7c92602b0c4ec4fe5997af,gabriela.nascimento380@example.com,Gabriela,Nascimento,cidreira,RS,2024-08-24,customer,direct,1,222.68,2024-09-16,2024-09-16
HS_000198,a40096fc0a3862e9e12bc55b5f8e6ab2,karen.costa794@example.com,Karen,Costa,rio de janeiro,RJ,2025-04-07,customer,organic_search,1,310.69,2025-04-25,2025-04-25
HS_000199,c68949b701afe5343ce845dd492772e8,nelson.rodrigues246@example.com,Nelson,Rodrigues,santiago,RS,2024-08-09,customer,organic_search,1,38.95,2024-08-15,2024-08-15
HS_000200,4f6d635ff2fd4e30ff5369a7b943eb22,maria.rodrigues591@example.com,Maria,Rodrigues,sao paulo,SP,2025-08-13,customer,organic_search,1,80.21,2025-08-29,2025-08-29
HS_000201,226c621e6babfecac4e9e776382c77aa,lucas.nascimento499@example.com,Lucas,Nascimento,sao sepe,RS,2025-08-07,customer,email,1,136.99,2025-09-03,2025-09-03
HS_000202,ca87392503c5a503ff16afc9344ebbe0,isabela.almeida734@example.com,Isabela,Almeida,alta floresta,MT,2025-04-07,customer,organic_search,1,319.41,2025-04-09,2025-04-09
HS_000203,e9adf7ea1e1dbb166b5024015154104b,tatiana.pereira645@example.com,Tatiana,Pereira,guarulhos,SP,2026-01-15,customer,direct,1,343.74,2026-02-13,2026-02-13
HS_000204,691d75928efd2c5dd34b678f19783c28,gabriela.silva760@example.com,Gabriela,Silva,jaboatao dos guararapes,PE,2025-09-01,customer,paid_social,1,57.62,2025-09-11,2025-09-11
HS_000205,6ad430c5fac5e72b42f74af4ad7e98f3,joao.oliveira432@example.com,Joao,Oliveira,sao paulo,SP,2025-09-12,customer,referral,1,236.81,2025-10-02,2025-10-02
HS_000206,28da048f094c0c9cbbc5412bcf41b6b0,carla.costa305@example.com,Carla,Costa,ibatiba,ES,2024-10-03,customer,email,1,145.6,2024-10-17,2024-10-17
HS_000207,2c4f12ef543ba44eead3e3a43c229c11,bruno.pereira848@example.com,Bruno,Pereira,hortolandia,SP,2026-02-22,customer,referral,1,31.79,2026-03-06,2026-03-06
HS_000208,3e8f3e58aafa9bb38d7b2ace611ff6af,henrique.oliveira704@example.com,Henrique,Oliveira,sao paulo,SP,2024-09-25,customer,paid_search,1,35.86,2024-09-25,2024-09-25
HS_000209,b73b575cfe44692948a64dbdd55703f2,henrique.pereira599@example.com,Henrique,Pereira,cotia,SP,2025-07-13,customer,referral,1,157.21,2025-07-25,2025-07-25
HS_000210,dc77e5e1396c807043f506f794d8fd1e,henrique.lima801@example.com,Henrique,Lima,macae,RJ,2024-08-27,customer,paid_social,1,104.7,2024-09-06,2024-09-06
HS_000211,ec6a3d80eab7e27f7ee8efeb6839eee9,nelson.pereira156@example.com,Nelson,Pereira,saudades,SC,2026-01-11,customer,paid_search,1,193.98,2026-01-26,2026-01-26
HS_000212,bbbea7f167264b7236e4459dcb0a8838,lucas.costa760@example.com,Lucas,Costa,rio de janeiro,RJ,2025-10-05,customer,email,1,141.96,2025-10-22,2025-10-22
HS_000213,c555d42202667b1e09e50e7667b6a663,olivia.rodrigues634@example.com,Olivia,Rodrigues,macapa,AP,2025-06-02,customer,direct,1,266.69,2025-06-20,2025-06-20
HS_000214,000ec5bff359e1c0ad76a81a45cb598f,joao.oliveira367@example.com,Joao,Oliveira,salto de pirapora,SP,2026-02-21,customer,paid_social,1,27.75,2026-03-05,2026-03-05
HS_000215,4df9aee56fa602c72756abb22ee60b17,tatiana.rodrigues848@example.com,Tatiana,Rodrigues,taboao da serra,SP,2025-06-02,customer,referral,1,144.86,2025-06-25,2025-06-25
HS_000216,9d85c39a38a86ed13978803d7560c612,ana.oliveira363@example.com,Ana,Oliveira,bom jesus,GO,2025-05-23,customer,organic_search,1,125.52,2025-06-09,2025-06-09
HS_000217,4c592d97ec529a019883285afe424187,nelson.souza306@example.com,Nelson,Souza,caxias do sul,RS,2025-08-27,customer,referral,1,165.8,2025-09-03,2025-09-03
HS_000218,ef2994ab5e93b358146005d4d3db4880,ana.costa621@example.com,Ana,Costa,uberlandia,MG,2025-09-28,customer,organic_search,1,198.13,2025-10-25,2025-10-25
HS_000219,533959cf0ee1554e269d8cc79f12a7d1,isabela.lima542@example.com,Isabela,Lima,santa cruz do rio pardo,SP,2025-07-11,customer,email,1,132.54,2025-07-23,2025-07-23
HS_000220,3cf7c427d21f1f414a8bfceac52e4c58,ana.nascimento631@example.com,Ana,Nascimento,diadema,SP,2025-05-06,customer,organic_search,1,90.17,2025-05-26,2025-05-26
HS_000221,b5d37c728f9ea12eae24f87212cf90fa,sergio.silva494@example.com,Sergio,Silva,santa ines,BA,2025-09-23,customer,direct,1,173.88,2025-09-24,2025-09-24
HS_000222,e44a59cd3178714eaf095face6112af5,sergio.costa825@example.com,Sergio,Costa,rio de janeiro,RJ,2026-02-27,customer,paid_social,1,67.83,2026-03-06,2026-03-06
HS_000223,941590fb8aef66b3a8352fe7c691879e,vitor.costa614@example.com,Vitor,Costa,serrinha,BA,2025-12-21,customer,organic_search,1,201.14,2025-12-24,2025-12-24
HS_000224,9f67d6145893e41e7ada2e646b84f658,elena.souza403@example.com,Elena,Souza,votorantim,SP,2025-09-20,customer,direct,1,229.79,2025-10-05,2025-10-05
HS_000226,14e66b7268fef09f5183f5e3a84cdd91,joao.oliveira682@example.com,Joao,Oliveira,itatiaia,RJ,2025-04-28,customer,referral,1,148.06,2025-05-23,2025-05-23
HS_000227,212c759d8c4f2d4d9d6fd4c7de0afbb3,karen.costa372@example.com,Karen,Costa,duque de caxias,RJ,2025-03-11,customer,paid_search,1,153.52,2025-03-16,2025-03-16
HS_000228,3a62a4803c77457a96c996a9db36a662,gabriela.silva780@example.com,Gabriela,Silva,varre-sai,RJ,2025-04-06,customer,organic_search,1,75.66,2025-04-23,2025-04-23
HS_000229,9ccfff93c79f3dd996cce15f26480c5b,daniel.costa980@example.com,Daniel,Costa,rio de janeiro,RJ,2025-07-28,customer,organic_search,1,72.38,2025-08-16,2025-08-16
HS_000230,184ff574579b06c07152f2ba4ae74106,sergio.costa196@example.com,Sergio,Costa,caxias do sul,RS,2025-09-05,customer,organic_search,1,57.13,2025-09-18,2025-09-18
HS_000231,84032c13e75382a35c99ae73156b30b9,isabela.nascimento548@example.com,Isabela,Nascimento,rio de janeiro,RJ,2025-03-15,customer,email,1,153.2,2025-03-20,2025-03-20
HS_000232,d10582c312d1c3a03ed8ea136273c54d,karen.souza28@example.com,Karen,Souza,vila velha,ES,2025-07-08,customer,paid_search,1,266.52,2025-08-07,2025-08-07
HS_000233,97dc91f9e896442f6ac9650bb2a9b594,raquel.rodrigues607@example.com,Raquel,Rodrigues,campinas,SP,2025-07-06,customer,direct,1,57.77,2025-08-03,2025-08-03
HS_000234,5aa54d66adf169b992129dd4456b048a,nelson.oliveira147@example.com,Nelson,Oliveira,mangaratiba,RJ,2025-07-26,customer,paid_search,1,35.0,2025-07-31,2025-07-31
HS_000235,cb296f03ccd21cfcb3ba0778c4f3b7d9,bruno.almeida811@example.com,Bruno,Almeida,atibaia,SP,2025-10-08,customer,organic_search,1,57.69,2025-11-07,2025-11-07
HS_000236,803c9b252709beca97a308a9197371ff,lucas.lima799@example.com,Lucas,Lima,sao paulo,SP,2025-06-03,customer,paid_social,1,128.94,2025-06-26,2025-06-26
HS_000237,717aa48025662fcf27ddebbecc5f782b,olivia.souza174@example.com,Olivia,Souza,salvador,BA,2024-10-30,customer,paid_social,1,147.17,2024-11-12,2024-11-12
HS_000238,d197a184e01ac46e6cb6596185bd4db0,karen.silva96@example.com,Karen,Silva,maceio,AL,2025-02-06,customer,paid_search,1,111.33,2025-02-27,2025-02-27
HS_000239,75d62b9a2050292984f91605099ca0c6,bruno.souza347@example.com,Bruno,Souza,porto alegre,RS,2025-12-18,customer,referral,1,43.38,2026-01-04,2026-01-04
HS_000240,9aff27e32725e7f7c395e0a79a5d173d,sergio.rodrigues694@example.com,Sergio,Rodrigues,rio de janeiro,RJ,2025-09-02,customer,paid_social,1,153.2,2025-09-10,2025-09-10
HS_000241,b6cdccfa64579c957a905fe68bd435c3,henrique.lima898@example.com,Henrique,Lima,birigui,SP,2025-11-18,customer,direct,1,65.76,2025-12-04,2025-12-04
HS_000242,2767ebe1fedf70562aa588a37a23080a,nelson.santos982@example.com,Nelson,Santos,franca,SP,2025-03-27,customer,organic_search,1,33.27,2025-04-18,2025-04-18
HS_000243,05c567475380140907b9ca53ba1dcfeb,karen.nascimento480@example.com,Karen,Nascimento,petropolis,RJ,2026-02-14,customer,organic_search,1,73.44,2026-03-07,2026-03-07
HS_000244,2c77113623e849d30d75a10480b57108,gabriela.oliveira962@example.com,Gabriela,Oliveira,niteroi,RJ,2025-11-08,customer,direct,1,51.55,2025-11-12,2025-11-12
HS_000245,0ec8a2bcaa8e0b1ca282f7baf9d89513,maria.lima197@example.com,Maria,Lima,porto alegre,RS,2024-11-19,customer,organic_search,1,63.11,2024-12-01,2024-12-01
HS_000246,1b8b8c36e0ae8744756d6db86ebca373,vitor.pereira845@example.com,Vitor,Pereira,sao pedro,SP,2025-11-01,customer,direct,1,68.13,2025-11-18,2025-11-18
HS_000248,8c8fccc50566baaed602e3775d9d5665,tatiana.nascimento214@example.com,Tatiana,Nascimento,rio de janeiro,RJ,2025-10-16,customer,paid_social,1,114.27,2025-11-14,2025-11-14
HS_000249,79051ee5ee98c4bd6982e67e2e79dbcb,henrique.costa571@example.com,Henrique,Costa,franco da rocha,SP,2025-04-06,customer,referral,1,415.97,2025-04-29,2025-04-29
HS_000250,52b0e4c820d4bf6ff9b2f4ca48514319,carla.rodrigues292@example.com,Carla,Rodrigues,sao paulo,SP,2025-12-06,customer,paid_social,1,392.31,2025-12-30,2025-12-30
HS_000251,5bd72a5ba72683010f8385cff8bb92fd,fabio.almeida826@example.com,Fabio,Almeida,brasilia,DF,2025-07-11,customer,paid_search,1,49.34,2025-08-05,2025-08-05
HS_000252,39e2788db03e5eaeb2935a7e479682c6,daniel.souza56@example.com,Daniel,Souza,cacapava,SP,2025-09-12,customer,paid_social,1,249.94,2025-10-09,2025-10-09
HS_000253,99e36749c5c84dc56b13138caac13b55,fabio.lima695@example.com,Fabio,Lima,jundiai,SP,2025-12-08,customer,paid_search,1,46.29,2025-12-16,2025-12-16
HS_000254,9a855ffadc7ac38bd30515d077c31fbb,pedro.almeida164@example.com,Pedro,Almeida,salvador,BA,2025-05-23,customer,referral,1,120.05,2025-06-09,2025-06-09
HS_000255,09d4fed6320030973607491be508c075,bruno.rodrigues590@example.com,Bruno,Rodrigues,pindamonhangaba,SP,2025-11-05,customer,paid_social,1,128.85,2025-11-14,2025-11-14
HS_000256,20bb1d9431264f331e47b2da94991eaf,nelson.silva46@example.com,Nelson,Silva,irati,PR,2026-02-03,customer,organic_search,1,227.6,2026-02-22,2026-02-22
HS_000257,2274251ce58a8304f8e9b8380db47018,tatiana.pereira876@example.com,Tatiana,Pereira,ribeira,SP,2025-09-14,customer,paid_search,1,122.84,2025-10-08,2025-10-08
HS_000258,be4656d02bf1e9d6663764ac9c7909ef,isabela.lima736@example.com,Isabela,Lima,ipatinga,MG,2024-12-16,customer,organic_search,1,198.95,2025-01-13,2025-01-13
HS_000259,801b53359d2880a9bff63574103fb74c,henrique.lima360@example.com,Henrique,Lima,sao paulo,SP,2025-10-09,customer,paid_social,1,142.17,2025-11-08,2025-11-08
HS_000260,9cea402fce863ec4bee5af27306e213d,elena.santos808@example.com,Elena,Santos,barbacena,MG,2024-10-26,customer,direct,1,416.87,2024-11-07,2024-11-07
HS_000261,c1c2fffe3d49911803df2e157bee7aa0,isabela.oliveira977@example.com,Isabela,Oliveira,limoeiro,PE,2025-10-15,customer,email,1,82.94,2025-11-02,2025-11-02
HS_000262,a99021699fda65c2b84a3fb596a4c32b,ana.lima960@example.com,Ana,Lima,espigao do oeste,RO,2024-09-22,customer,email,1,54.74,2024-10-02,2024-10-02
HS_000263,55d8e264560be17cdd7eb91a613d887a,nelson.oliveira799@example.com,Nelson,Oliveira,belford roxo,RJ,2024-12-20,customer,paid_search,1,120.09,2025-01-04,2025-01-04
HS_000264,8c2a5c47e0c02478c440038904724cd5,isabela.lima44@example.com,Isabela,Lima,sao jose dos campos,SP,2025-12-02,customer,organic_search,1,58.37,2025-12-31,2025-12-31
HS_000265,0d8f0706c0d71cb8f6d957dad3023fc2,pedro.nascimento456@example.com,Pedro,Nascimento,brasilia,DF,2025-03-05,customer,referral,1,85.24,2025-03-15,2025-03-15
HS_000266,29ea68ebb3474676eee3322428dcb0af,henrique.costa948@example.com,Henrique,Costa,coronel fabriciano,MG,2025-06-04,customer,paid_social,1,75.07,2025-06-10,2025-06-10
HS_000267,23c130edd9a7adeb635bb365f7478154,ana.santos308@example.com,Ana,Santos,diadema,SP,2025-11-15,customer,paid_search,1,38.37,2025-11-15,2025-11-15
HS_000268,b0b18bfffa6a1fb823a25a9167e6877c,olivia.silva292@example.com,Olivia,Silva,brasilia,DF,2026-02-04,customer,paid_search,1,54.04,2026-03-03,2026-03-03
HS_000269,323630f1bddac4dc06bf3bdeb90dbe36,isabela.almeida354@example.com,Isabela,Almeida,brasilia,DF,2025-09-23,customer,organic_search,1,38.22,2025-09-28,2025-09-28
HS_000270,b621cb89890e2b002aada225e7c5eaf5,daniel.nascimento756@example.com,Daniel,Nascimento,itanhaem,SP,2026-01-03,customer,organic_search,1,77.48,2026-01-30,2026-01-30
HS_000271,53b5f3ee447865c2de22e4814ef70bbe,carla.oliveira522@example.com,Carla,Oliveira,goiania,GO,2025-10-07,customer,organic_search,1,277.52,2025-10-15,2025-10-15
HS_000272,c98cc8ac7311ad123e723f5caef4c1e3,raquel.pereira309@example.com,Raquel,Pereira,bebedouro,SP,2025-12-16,customer,paid_search,1,54.95,2026-01-04,2026-01-04
HS_000273,6ec999e67c5e05c33554a4ba2db847bb,olivia.nascimento249@example.com,Olivia,Nascimento,americana,SP,2025-10-26,customer,direct,1,50.87,2025-11-21,2025-11-21
HS_000274,b6cbe1a8674ee23e9fb086e3c61677b8,nelson.rodrigues866@example.com,Nelson,Rodrigues,salvador,BA,2024-12-27,customer,paid_search,1,69.49,2025-01-08,2025-01-08
HS_000275,4d0063e13c579513a5892115c789682a,ana.souza268@example.com,Ana,Souza,uba,MG,2024-12-23,customer,paid_social,1,55.01,2025-01-21,2025-01-21
HS_000276,01ecc1f1f21f05d0736c99d92646f132,maria.silva287@example.com,Maria,Silva,arapongas,PR,2025-02-04,customer,direct,1,65.0,2025-02-23,2025-02-23
HS_000277,aaf2d0137050d06ef2c8752f35c0d936,lucas.almeida93@example.com,Lucas,Almeida,vinhedo,SP,2025-11-05,customer,paid_social,1,202.08,2025-11-08,2025-11-08
HS_000278,b5e4462426d75ffafaf0b1a6c912b257,daniel.souza205@example.com,Daniel,Souza,itajai,SC,2025-05-13,customer,organic_search,1,94.3,2025-05-22,2025-05-22
HS_000279,bd64e82a5bf0ad0166ad7c72b302bbe4,karen.lima295@example.com,Karen,Lima,dourados,MS,2025-01-05,customer,paid_search,1,167.29,2025-01-19,2025-01-19
HS_000280,22745c06a87ddc1142c22ce98c5bf8d1,sergio.souza838@example.com,Sergio,Souza,bauru,SP,2025-03-11,customer,organic_search,1,70.04,2025-03-22,2025-03-22
HS_000281,f96176e892232662d1c1c5896a94e035,gabriela.almeida462@example.com,Gabriela,Almeida,pradopolis,SP,2025-02-17,customer,direct,1,51.5,2025-03-03,2025-03-03
HS_000282,34b0cd95480e55c2a701293a2b9671b3,raquel.nascimento179@example.com,Raquel,Nascimento,sao paulo,SP,2025-11-01,customer,direct,1,235.92,2025-11-07,2025-11-07
HS_000283,f054e8c1cbcf5e89ddd9b615c349936b,gabriela.pereira154@example.com,Gabriela,Pereira,aripuana,MT,2025-11-30,customer,direct,1,58.05,2025-12-11,2025-12-11
HS_000284,9072b46e3b68961565477d90b24092e9,nelson.rodrigues235@example.com,Nelson,Rodrigues,braganca paulista,SP,2025-08-31,customer,paid_search,1,66.71,2025-09-27,2025-09-27
HS_000285,0bf7dfff65267867de74cb029fdd6a75,elena.costa294@example.com,Elena,Costa,sao paulo,SP,2025-12-22,customer,email,1,66.73,2025-12-24,2025-12-24
HS_000286,b6fda72bacd286a8ac316325ddb5be90,henrique.nascimento563@example.com,Henrique,Nascimento,guaratinga,BA,2025-05-20,customer,paid_social,1,46.79,2025-06-10,2025-06-10
